Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4.391085863113403	0	13.057143	5.6666584	25.0	4.0	13.057142857142857	5.666658663459735	457	457
5.598541736602783	1	36.76923	14.571594	60.0	11.0	36.76923076923077	14.571594317257999	478	935
6.538759231567383	2	85.833336	34.016747	140.0	39.0	85.83333333333333	34.01674424292967	515	1450
7.4430251121521	3	70.71429	40.40408	155.0	29.0	70.71428571428571	40.40408142648917	495	1945
8.329366683959961	4	54.333332	17.262676	98.0	40.0	54.333333333333336	17.26267650163207	489	2434
9.222590446472168	5	25.31579	14.603723	52.0	8.0	25.31578947368421	14.603722061890313	481	2915
10.056091547012329	6	38.666668	20.03053	64.0	9.0	38.666666666666664	20.030532250098155	464	3379
10.931575298309326	7	35.46154	13.477135	71.0	13.0	35.46153846153846	13.477133823431249	461	3840
11.827483177185059	8	60.625	15.563881	91.0	43.0	60.625	15.563880460861938	485	4325
12.745525360107422	9	101.6	62.53511	226.0	61.0	101.6	62.535110138225555	508	4833
13.658456087112427	10	172.66667	41.99471	210.0	114.0	172.66666666666666	41.994708661396324	518	5351
14.517295598983765	11	59.125	7.52392	69.0	48.0	59.125	7.523920188306094	473	5824
15.372423887252808	12	43.18182	8.397166	52.0	21.0	43.18181818181818	8.397165991822174	475	6299
16.164979457855225	13	38.083332	12.127506	53.0	10.0	38.083333333333336	12.12750546851614	457	6756
16.995349407196045	14	26.82353	12.724387	45.0	10.0	26.823529411764707	12.724387395944692	456	7212
17.85392665863037	15	68.57143	12.658787	91.0	52.0	68.57142857142857	12.658787381071841	480	7692
18.92147994041443	16	295.5	71.5	367.0	224.0	295.5	71.5	591	8283
20.68816900253296	17	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	9283
21.63733196258545	18	174.0	9.092121	186.0	164.0	174.0	9.092121131323903	522	9805
22.532063722610474	19	70.42857	2.871393	74.0	65.0	70.42857142857143	2.8713930346059686	493	10298
23.362326860427856	20	22.857143	19.955393	56.0	7.0	22.857142857142858	19.955392430990422	480	10778
24.23880171775818	21	20.565218	19.388086	55.0	6.0	20.565217391304348	19.388087079568084	473	11251
25.083726167678833	22	46.2	18.956793	59.0	7.0	46.2	18.956792977716457	462	11713
25.982486486434937	23	70.42857	7.0276427	80.0	62.0	70.42857142857143	7.027642214999339	493	12206
26.99079942703247	24	106.2	10.514751	126.0	96.0	106.2	10.514751542475931	531	12737
27.830699682235718	25	119.0	75.02333	210.0	41.0	119.0	75.02332970483248	476	13213
30.053616523742676	26	302.0	404.87344	1000.0	36.0	302.0	404.87343701458116	1208	14421
30.945992469787598	27	54.666668	21.029081	85.0	24.0	54.666666666666664	21.029080394116672	492	14913
31.81878113746643	28	79.833336	22.206732	108.0	36.0	79.83333333333333	22.206730711405694	479	15392
32.719314098358154	29	73.42857	33.597862	130.0	14.0	73.42857142857143	33.59786193391794	514	15906
33.62416219711304	30	123.5	24.550968	149.0	83.0	123.5	24.550967394381836	494	16400
34.68544125556946	31	195.66667	7.4087033	204.0	186.0	195.66666666666666	7.408703590297622	587	16987
35.625694274902344	32	503.0	0.0	503.0	503.0	503.0	0.0	503	17490
37.44786286354065	33	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	18490
39.28167104721069	34	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	19490
41.085052490234375	35	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	20490
42.84326910972595	36	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	21490
43.692991733551025	37	14.34375	19.760454	81.0	6.0	14.34375	19.76045510451366	459	21949
44.57324194908142	38	52.88889	31.550468	84.0	7.0	52.888888888888886	31.550469073619684	476	22425
45.39513850212097	39	76.666664	31.393559	97.0	7.0	76.66666666666667	31.39355914125628	460	22885
46.256189823150635	40	99.0	5.176872	108.0	93.0	99.0	5.176871642217914	495	23380
47.13337230682373	41	101.4	3.6660607	105.0	97.0	101.4	3.6660605559646715	507	23887
48.11942982673645	42	112.0	2.280351	115.0	108.0	112.0	2.280350850198276	560	24447
48.98129463195801	43	123.5	5.0249376	128.0	115.0	123.5	5.024937810560445	494	24941
49.94262170791626	44	139.5	9.937304	153.0	129.0	139.5	9.937303457175895	558	25499
50.81259107589722	45	165.33333	11.440669	181.0	154.0	165.33333333333334	11.440668201153676	496	25995
51.969494104385376	46	203.66667	19.618586	227.0	179.0	203.66666666666666	19.61858529274955	611	26606
52.83714699745178	47	244.0	10.0	254.0	234.0	244.0	10.0	488	27094
55.03300070762634	48	305.0	2.0	307.0	303.0	305.0	2.0	610	27704
56.04662895202637	49	527.0	0.0	527.0	527.0	527.0	0.0	527	28231
57.82401895523071	50	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	29231
59.69546031951904	51	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	30231
61.41636776924133	52	91.5	43.238678	163.0	20.0	91.5	43.23867867238005	549	30780
63.3258330821991	53	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	31780
65.08854508399963	54	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	32780
66.86189341545105	55	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	33780
68.64051413536072	56	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	34780
70.49878931045532	57	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	35780
72.2707827091217	58	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	36780
