Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
19.60510516166687	0	-170.1156386633687	-9.314766646068435	63.4820307009064	-31.891772777006622	-359.89880398817024	20.0	0.0	1008	10017	-177.576590407669	-9.426575182764934
37.34214448928833	1	-169.23555922591402	-9.102991097590474	68.62313499684721	-35.76396542694366	-400.6726297692039	20.0	0.0	1008	20034	-165.094140850502	-9.039685043018759
53.655598640441895	2	-159.54716907503973	-8.450530872724187	63.739952535131316	-29.2055866033249	-327.5742931146354	20.0	0.0	1008	30051	-162.13584101625779	-8.483980278018468
69.84648609161377	3	-163.9655208381108	-8.545166001405498	62.76044708523028	-24.29217754936386	-341.53527442763976	20.0	0.0	1008	40068	-163.05943625916157	-8.375692055766825
86.31633758544922	4	-165.79030111620847	-8.722160030054733	64.16147636169424	-26.515694404004932	-373.51630796141563	20.0	0.0	1008	50085	-148.03970298715527	-7.80734627561431
102.57780027389526	5	-166.95403964413612	-8.56982475415312	63.77355085611938	-31.35058676169272	-371.749306537719	20.0	0.0	1008	60102	-161.7585712759892	-8.593267442163423
118.84732723236084	6	-156.0539949814863	-8.074212428708508	64.50192463279652	-25.913933349223623	-372.5361895597257	20.0	0.0	1008	70119	-151.44348995256618	-7.8028060699497175
135.4143569469452	7	-158.74050277627714	-8.098371192771195	63.82788434057585	-30.057989962131167	-330.44328945492305	20.0	0.0	1008	80136	-151.4247675504098	-7.699580226913227
151.36204624176025	8	-154.3415025237424	-7.80867477272684	64.31743393337284	-28.81403638431086	-333.92931158662486	20.0	0.0	1008	90153	-162.23213405267714	-8.585506782820609
167.62742495536804	9	-157.61107111551044	-7.818698898852428	63.00628499653571	-26.29218212141714	-376.7809082138489	20.0	0.0	1008	100170	-146.94443618921085	-7.185653221719562
184.03008317947388	10	-159.76785742932728	-7.957239070753569	62.66637860556207	-19.05051884812394	-301.71083437671234	20.0	0.0	1008	110187	-156.93321980757347	-7.791328621591339
200.02760648727417	11	-152.69018096760072	-7.516371314907569	59.92798598591026	-24.140801656630387	-340.0266768068215	20.0	0.0	1008	120204	-157.2712209227603	-8.043522983514954
216.2126760482788	12	-152.79284318696227	-7.518324184661415	61.98979086435114	-20.250883632783157	-333.75905837847733	20.0	0.0	1008	130221	-142.61510366537786	-6.890634767296227
232.1008756160736	13	-148.7361404122426	-7.323300107735288	61.04399884306291	-29.863142960934116	-364.9289056488225	20.0	0.0	1008	140238	-154.07560989839058	-7.541905895744629
248.2625072002411	14	-148.69613205403206	-7.15825614591617	63.324011989929026	-21.22657730611104	-349.708760672143	20.0	0.0	1008	150255	-145.99499595894068	-7.148332731198141
264.4963290691376	15	-147.50388517518434	-7.010412535066628	58.92258434629895	-21.63486887571978	-350.8641962611252	20.0	0.0	1008	160272	-146.57940501964683	-6.797650941896588
280.7793381214142	16	-151.25744756871717	-7.138492060344167	64.45496349387088	-17.385080692609726	-400.819375162585	20.0	0.0	1008	170289	-156.2062603202589	-6.946516585734115
