Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
282.83677196502686	0	-688.2633	75.30693	-470.18988	-888.68445	151.0	0.0	50132	50132
417.6730558872223	1	-886.74457	68.68977	-694.5509	-1076.7466	151.0	0.0	50132	100264
547.9385988712311	2	-746.89996	56.17266	-598.46515	-892.13525	151.0	0.0	50132	150396
679.196053981781	3	-679.31464	50.09494	-554.1675	-866.2075	151.0	0.0	50132	200528
811.799558877945	4	-650.4875	46.73553	-506.4887	-781.1796	151.0	0.0	50132	250660
941.6428668498993	5	-630.3899	44.053165	-523.53296	-748.7828	151.0	0.0	50132	300792
1073.1296277046204	6	-590.2573	44.856327	-482.09082	-713.4221	151.0	0.0	50132	350924
1205.603798866272	7	-592.09015	48.31937	-465.37515	-753.95764	151.0	0.0	50132	401056
1345.2082307338715	8	-552.6566	47.742405	-429.87982	-693.6947	151.0	0.0	50132	451188
1466.864317893982	9	-513.28076	44.59602	-394.3189	-647.65845	151.0	0.0	50132	501320
1604.3604309558868	10	-467.85767	39.661007	-339.2162	-605.3485	151.0	0.0	50132	551452
1741.0228679180145	11	-419.85953	41.34635	-300.90503	-538.4375	151.0	0.0	50132	601584
1851.6256818771362	12	-359.04898	36.484715	-249.35068	-468.12387	151.0	0.0	50132	651716
1978.7291078567505	13	-303.98618	33.18001	-219.26233	-418.5697	151.0	0.0	50132	701848
2137.3068447113037	14	-251.8999	30.388155	-161.69977	-333.08633	151.0	0.0	50132	751980
2251.305855989456	15	-219.24002	30.089277	-152.29901	-300.0658	151.0	0.0	50132	802112
2387.693526983261	16	-194.69475	30.034136	-102.803665	-269.04785	151.0	0.0	50132	852244
2572.4405748844147	17	-167.42827	29.872581	-81.78863	-260.03156	151.0	0.0	50132	902376
2732.2219688892365	18	-142.11325	29.321638	-48.36971	-212.23935	151.0	0.0	50132	952508
2879.3696749210358	19	-123.97717	26.605194	-51.023422	-196.47116	151.0	0.0	50132	1002640
2995.023678779602	20	-106.64492	29.462826	-18.59494	-196.43591	151.0	0.0	50132	1052772
3145.9070188999176	21	-94.29586	27.406797	-9.713514	-173.40524	151.0	0.0	50132	1102904
3290.0820047855377	22	-82.83108	29.08408	13.503563	-160.01747	151.0	0.0	50132	1153036
3439.2373979091644	23	-73.28526	28.218687	15.831966	-169.75583	151.0	0.0	50132	1203168
3544.9818947315216	24	-71.4742	28.022358	9.420986	-147.55786	151.0	0.0	50132	1253300
3708.663909673691	25	-65.44463	31.074488	28.993692	-146.09601	151.0	0.0	50132	1303432
3837.561168909073	26	-59.63314	29.704304	31.126888	-135.39244	151.0	0.0	50132	1353564
3968.4720487594604	27	-57.71568	30.722908	44.904957	-152.76523	151.0	0.0	50132	1403696
4112.659836769104	28	-53.501457	29.317236	35.199116	-137.91696	151.0	0.0	50132	1453828
