Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
61.8209593296051	0	-269.92123	140.43813	182.07132	-772.1826	119.41492537313432	36.1817685340029	40004	40004
126.57476949691772	1	-242.9437	132.8425	211.45052	-609.4093	120.46846846846847	35.59316831060624	40116	80120
188.52121758460999	2	-212.39136	123.931015	153.74467	-552.2043	122.27439024390245	48.393814639475416	40106	120226
257.72365045547485	3	-188.20267	115.179756	174.56757	-565.4125	124.6832298136646	51.113370807280845	40148	160374
320.15419483184814	4	-181.12552	113.232185	231.9878	-493.2547	125.071875	59.96721361697887	40023	200397
378.69014525413513	5	-167.09659	95.615654	215.37308	-469.83234	125.00625	35.39253043987531	40002	240399
438.02267503738403	6	-152.57225	99.11513	200.64671	-476.2518	123.18153846153847	35.02712308310932	40034	280433
506.5510427951813	7	-129.93945	97.04777	212.91791	-399.07935	129.55339805825244	78.41624825296937	40032	320465
565.4892489910126	8	-130.45845	99.726494	171.7047	-452.6903	122.47400611620795	33.84763165060006	40049	360514
637.8715393543243	9	-108.97396	97.2866	183.82051	-355.78104	139.42508710801394	102.94692891014643	40015	400529
710.6020221710205	10	-105.89797	88.71296	197.00066	-331.3927	140.2902097902098	95.97433574104595	40123	440652
773.1263103485107	11	-76.46049	106.750626	197.18727	-362.2838	134.92929292929293	39.17806690529891	40074	480726
844.7690663337708	12	-78.85133	97.551834	226.27711	-342.68427	143.6594982078853	84.6796335073021	40081	520807
911.3516271114349	13	-63.814327	106.70697	214.35394	-533.7446	150.97368421052633	71.53333561684164	40159	560966
981.5063815116882	14	-42.050854	117.23482	189.72366	-417.5019	168.30252100840337	73.53859726539638	40056	601022
1063.1871852874756	15	-30.444704	123.52621	236.71837	-366.31863	177.9203539823009	99.11039179978332	40210	641232
1154.1516244411469	16	-26.57145	133.59691	198.186	-412.92694	205.96428571428572	132.6263885076097	40369	681601
1255.431874513626	17	-54.936058	110.7969	202.46227	-334.92523	221.02762430939225	161.177244700588	40006	721607
1367.1330871582031	18	-52.84739	134.41745	230.52016	-403.68658	283.7676056338028	189.3784743740398	40295	761902
1505.2879703044891	19	-28.29121	145.93463	206.02867	-363.4074	345.83620689655174	252.94155464923313	40117	802019
1642.821366071701	20	-64.02656	145.84418	206.53152	-413.223	388.125	251.76915126529335	40365	842384
1785.5002672672272	21	-14.590337	136.07974	206.75903	-333.13037	393.2549019607843	264.32320850504624	40112	882496
1940.6074414253235	22	17.153763	154.35144	227.22925	-403.5711	429.40425531914894	285.6586759243073	40364	922860
2079.9199912548065	23	24.704575	141.46242	230.87602	-396.63986	399.2277227722772	261.9614090386355	40322	963182
2225.147835969925	24	53.827137	125.7327	225.36314	-280.3397	411.31632653061223	267.78789950481234	40309	1003491
2384.87624502182	25	34.353264	118.043076	221.48715	-243.4054	381.2897196261682	301.0998843599971	40798	1044289
2557.3335041999817	26	24.626072	129.43161	216.7132	-445.86655	417.6020408163265	321.1617857854454	40925	1085214
2693.859027147293	27	45.547184	134.76575	232.58606	-325.4824	339.06779661016947	265.34019509383273	40010	1125224
2841.2038021087646	28	65.42437	122.11027	226.96222	-278.31183	365.42727272727274	283.81294925582455	40197	1165421
3002.158323764801	29	66.34332	129.89049	228.21564	-293.21417	408.38775510204084	329.1042770250562	40022	1205443
3146.2106478214264	30	75.7472	121.72931	233.10568	-369.26047	338.65	266.59028020541183	40638	1246081
3310.6704025268555	31	51.621696	147.29953	236.46835	-428.37173	404.27272727272725	301.0303457364027	40023	1286104
3438.001571416855	32	113.55979	106.51617	245.28918	-135.07733	325.792	216.51853670298073	40724	1326828
3563.961796283722	33	124.21066	100.4109	239.77824	-326.3604	326.78225806451616	201.27406930736583	40521	1367349
3688.1537799835205	34	129.38197	99.785286	238.2815	-169.8553	331.4754098360656	214.8068218348739	40440	1407789
3799.3327045440674	35	136.07904	82.00557	235.86205	-119.75166	312.96875	177.85110246618518	40060	1447849
3937.5654594898224	36	119.818794	93.67547	228.9602	-103.11833	343.54237288135596	247.02047002489203	40538	1488387
4044.254095554352	37	137.30815	87.42729	245.39453	-88.740555	280.9300699300699	182.28137207704142	40173	1528560
4162.92907166481	38	137.2716	91.16579	237.62717	-265.70923	283.9432624113475	208.91233945167593	40036	1568596
4274.519673347473	39	127.64314	95.229065	242.88019	-145.34956	263.3355263157895	201.42874357420015	40027	1608623
4369.486834526062	40	140.17213	85.57892	242.59547	-69.88421	238.67261904761904	161.79876158451722	40097	1648720
4469.896107912064	41	131.27824	95.32438	242.10168	-149.96732	247.90243902439025	180.05274361102093	40656	1689376
4566.138981819153	42	137.49689	91.222	232.21628	-262.87646	250.45625	185.37451439164312	40073	1729449
4654.163628816605	43	153.04459	81.51983	248.93323	-352.15665	259.8246753246753	180.30447312114023	40013	1769462
4737.356738567352	44	167.73996	58.687496	243.9196	-63.910202	235.51764705882354	109.22735186052836	40038	1809500
4819.739382505417	45	163.64777	64.71217	266.19943	-89.040436	236.12941176470588	101.96929044458251	40142	1849642
4921.305824995041	46	170.30614	58.917812	243.61165	-194.87073	271.0810810810811	179.82068822119658	40120	1889762
5018.192011356354	47	175.80646	51.868572	242.71269	-109.67445	259.1483870967742	164.74229312037585	40168	1929930
5109.313185214996	48	168.68266	56.509388	238.2833	-124.76312	249.9937888198758	159.7627315621633	40249	1970179
5183.841172456741	49	161.58485	68.180214	254.81305	-95.72217	205.10204081632654	83.4953242972835	40200	2010379
5256.032007217407	50	149.78404	86.60785	253.01709	-72.99446	193.66183574879227	89.41188220116848	40088	2050467
5320.826983451843	51	132.11017	101.600815	240.48228	-107.79773	169.64406779661016	40.138114399169616	40036	2090503
5387.998792886734	52	146.79218	85.52991	258.60754	-90.78758	175.53508771929825	76.36864422970683	40022	2130525
5454.344266653061	53	166.93007	75.5915	265.0257	-363.52197	176.21052631578948	25.721338565823675	40176	2170701
