Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.997127056121826	0	19.67843	9.471864	64.0	8.0	19.67843137254902	9.471863674112743	5018	5018
12.729895830154419	1	21.891304	10.924301	76.0	9.0	21.891304347826086	10.924301312589376	5035	10053
16.99503517150879	2	24.955223	13.614193	88.0	8.0	24.955223880597014	13.614193101524558	5016	15069
24.319265127182007	3	27.714285	18.76388	135.0	8.0	27.714285714285715	18.76388026266886	5044	20113
28.151607513427734	4	30.711657	18.575901	113.0	9.0	30.711656441717793	18.575900981007646	5006	25119
35.9451425075531	5	31.55346	16.34481	83.0	10.0	31.553459119496857	16.34480965015809	5017	30136
41.0045850276947	6	37.34074	23.804811	115.0	11.0	37.34074074074074	23.804812138153594	5041	35177
45.227112770080566	7	38.88372	21.963192	130.0	12.0	38.883720930232556	21.963192573374737	5016	40193
52.30095863342285	8	47.74528	31.416273	155.0	9.0	47.74528301886792	31.416274271002344	5061	45254
59.7402777671814	9	48.134617	27.372454	161.0	10.0	48.13461538461539	27.372451652481836	5006	50260
63.52355623245239	10	51.742268	29.977407	181.0	12.0	51.74226804123711	29.977406733131833	5019	55279
70.95128083229065	11	54.075268	32.52236	186.0	14.0	54.075268817204304	32.52236172273642	5029	60308
77.84575629234314	12	61.646343	33.93012	196.0	13.0	61.646341463414636	33.93011898623387	5055	65363
82.0375006198883	13	69.53425	29.241594	131.0	14.0	69.53424657534246	29.241592723042576	5076	70439
87.57351613044739	14	77.23077	37.298286	200.0	18.0	77.23076923076923	37.29828588792674	5020	75459
95.41907787322998	15	94.886795	46.15996	200.0	24.0	94.88679245283019	46.15995993317581	5029	80488
99.1816816329956	16	86.75862	40.916782	200.0	19.0	86.75862068965517	40.91678280777806	5032	85520
103.93768310546875	17	99.86275	44.576447	200.0	33.0	99.86274509803921	44.57644661101237	5093	90613
112.0881814956665	18	116.62791	52.759663	200.0	28.0	116.62790697674419	52.759667142757856	5015	95628
118.61604690551758	19	107.75	48.49377	200.0	20.0	107.75	48.49377107766866	5172	100800
122.75084924697876	20	135.48648	59.20629	200.0	24.0	135.48648648648648	59.20629149440191	5013	105813
130.56794953346252	21	157.1875	51.024773	200.0	32.0	157.1875	51.02477186377221	5030	110843
135.3982424736023	22	170.66667	34.08258	200.0	82.0	170.66666666666666	34.08257945376526	5120	115963
140.01709938049316	23	172.44827	43.153767	200.0	38.0	172.44827586206895	43.15376373635973	5001	120964
148.00546026229858	24	187.51852	16.764977	200.0	144.0	187.5185185185185	16.76497753888405	5063	126027
151.79519271850586	25	185.55556	29.979418	200.0	83.0	185.55555555555554	29.979416807182314	5010	131037
158.7490313053131	26	191.40741	18.91944	200.0	125.0	191.40740740740742	18.919437896393774	5168	136205
165.3201506137848	27	190.62962	16.035027	200.0	147.0	190.62962962962962	16.0350268178139	5147	141352
169.4506208896637	28	188.48148	17.097477	200.0	152.0	188.4814814814815	17.097477332593424	5089	146441
177.04487991333008	29	172.93103	28.356026	200.0	85.0	172.93103448275863	28.35602597817037	5015	151456
182.9094066619873	30	164.51613	28.355885	200.0	97.0	164.51612903225808	28.35588460032982	5100	156556
189.31032633781433	31	172.56667	29.870478	200.0	86.0	172.56666666666666	29.870479667316285	5177	161733
198.09922051429749	32	180.96428	23.477165	200.0	130.0	180.96428571428572	23.47716541489554	5067	166800
203.60744905471802	33	187.55556	19.494223	200.0	140.0	187.55555555555554	19.494221999300834	5064	171864
209.0406575202942	34	197.76923	9.846153	200.0	149.0	197.76923076923077	9.846153846153847	5142	177006
218.7211844921112	35	200.0	0.0	200.0	200.0	200.0	0.0	5200	182206
223.20710158348083	36	198.76923	6.1538467	200.0	168.0	198.76923076923077	6.153846153846153	5168	187374
231.36697840690613	37	200.0	0.0	200.0	200.0	200.0	0.0	5200	192574
236.67797946929932	38	199.46153	2.6923077	200.0	186.0	199.46153846153845	2.6923076923076916	5186	197760
242.54267621040344	39	199.88461	0.5769231	200.0	197.0	199.8846153846154	0.5769230769230768	5197	202957
250.1434941291809	40	200.0	0.0	200.0	200.0	200.0	0.0	5200	208157
253.84679174423218	41	200.0	0.0	200.0	200.0	200.0	0.0	5200	213357
261.38336730003357	42	200.0	0.0	200.0	200.0	200.0	0.0	5200	218557
268.0284729003906	43	200.0	0.0	200.0	200.0	200.0	0.0	5200	223757
272.6796910762787	44	200.0	0.0	200.0	200.0	200.0	0.0	5200	228957
280.9204614162445	45	200.0	0.0	200.0	200.0	200.0	0.0	5200	234157
284.7747275829315	46	197.88461	10.576922	200.0	145.0	197.8846153846154	10.576923076923077	5145	239302
292.07636165618896	47	200.0	0.0	200.0	200.0	200.0	0.0	5200	244502
298.9423396587372	48	197.6923	11.538462	200.0	140.0	197.69230769230768	11.538461538461538	5140	249642
302.7999949455261	49	192.57692	35.16792	200.0	17.0	192.57692307692307	35.1679192500594	5007	254649
310.87105345726013	50	196.42308	10.355872	200.0	154.0	196.42307692307693	10.355871901498041	5107	259756
316.1033442020416	51	190.74074	17.92493	200.0	119.0	190.74074074074073	17.92493110187202	5150	264906
321.8986370563507	52	179.85715	16.06619	200.0	146.0	179.85714285714286	16.066189622296626	5036	269942
328.5448088645935	53	167.46666	13.910987	200.0	134.0	167.46666666666667	13.91098686490486	5024	274966
332.7372827529907	54	164.35484	17.293571	198.0	125.0	164.3548387096774	17.293572154913836	5095	280061
340.79033875465393	55	160.5	15.789633	200.0	128.0	160.5	15.789632674638128	5136	285197
345.7303054332733	56	167.63333	25.793386	196.0	46.0	167.63333333333333	25.79338847241457	5029	290226
351.40402841567993	57	170.7	22.518362	200.0	95.0	170.7	22.51836287714244	5121	295347
