Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
98.76205968856812	17	-154.3503333397243	-7.644644282360015	72.45541854319255	-14.592467283020264	-347.9058549190566	20.0	0.0	1008	180306	-164.96952817089144	-7.871378164584143
104.14154982566833	18	-157.93038620244732	-7.6853559802506375	69.76170788751891	-21.565381816545184	-375.9210716781991	20.0	0.0	1008	190323	-162.24421845751905	-7.649499506235739
109.44743990898132	19	-153.64686331483517	-7.55725876672044	70.6917047528064	-17.8948304327793	-377.65991498491405	20.0	0.0	1008	200340	-155.06579365457563	-7.973005944243944
114.72898864746094	20	-152.8146349426647	-7.39433734468159	74.14800858774267	-19.026506889665317	-475.8023290287247	20.0	0.0	1008	210357	-151.6125973768732	-7.453339740328073
119.95048522949219	21	-152.8750241003879	-7.4442097216728245	71.75274997719065	-16.16383612823863	-400.18407878788474	20.0	0.0	1008	220374	-161.07046864675715	-7.766867764921611
125.29029154777527	22	-156.51327078370704	-7.612267850271172	71.92841513821212	-14.740749182286814	-372.90402800525385	20.0	0.0	1008	230391	-155.71728490696907	-7.228908121726186
130.49541640281677	23	-153.19607089596806	-7.281577400206908	68.42614683410575	-18.519192231705308	-379.5892162008082	19.9958071278826	0.0914776697244085	1008	240408	-141.844045478173	-6.9910952016704675
135.7220606803894	24	-161.3261646650105	-7.7569956213164115	73.48912499034813	-17.104037691125214	-410.7806987160888	20.0	0.0	1008	250425	-174.01641170687097	-8.374031648544703
141.01264214515686	25	-150.651747180815	-7.351801848236923	71.7641148932446	-18.232564864278434	-410.57299480168234	20.0	0.0	1008	260442	-160.94587896876385	-7.779356071142168
147.1985206604004	26	-160.14775647571145	-7.717975418638476	74.14633234831975	-23.211568598090096	-498.6725205359599	20.0	0.0	1008	270459	-157.39054409355933	-7.318083319394678
153.52785205841064	27	-160.24282071930037	-7.65128097814327	77.74995974996929	-14.427512609001754	-480.2508362591717	20.0	0.0	1008	280476	-157.1881116748049	-7.2250978888641555
158.90685200691223	28	-161.29520045165003	-7.771387037882638	77.37918223120121	-21.56939067780256	-475.76925096437253	20.0	0.0	1008	290493	-157.96899735207091	-7.070514414615926
164.21153497695923	29	-156.57832820532983	-7.442219960383336	78.54053464881183	-17.10788104399384	-453.91138316882234	20.0	0.0	1008	300510	-147.97732715647075	-6.918614916434511
169.501544713974	30	-159.21035494031867	-7.382405507924697	76.43502651811036	-14.284935458578364	-452.2309592489654	20.0	0.0	1008	310527	-151.9799365522199	-7.286710178663488
174.8771777153015	31	-160.38902729814137	-7.537211641706809	77.3069426978079	-18.827972317048633	-460.76211753786936	20.0	0.0	1008	320544	-145.71787881107446	-6.78986198208585
180.21515440940857	32	-157.1689975524946	-7.482288003295779	76.4882035268129	-20.296266069382085	-431.97085834941646	20.0	0.0	1008	330561	-172.28959906546893	-8.266913542002555
185.66624641418457	33	-158.93311479931828	-7.322985552857455	80.88747349143055	-18.833859491087416	-504.50472901946085	20.0	0.0	1008	340578	-180.00325142383304	-8.006815096964491
191.05584836006165	34	-151.60175157456905	-7.143155395025224	84.27866706036565	-11.921358707555939	-582.4319703531462	20.0	0.0	1008	350595	-152.43145967759077	-7.00843317811733
196.4711344242096	35	-156.4306572135347	-7.44888382947224	80.51581549253069	-16.729554295516767	-473.1539445108607	20.0	0.0	1008	360612	-161.2332068820657	-7.459710093328816
201.72891902923584	36	-155.2314643890216	-7.117178569214139	86.87276725191123	-13.604340500490771	-574.5366475034291	20.0	0.0	1008	370629	-135.69310173014654	-6.413478263002747
207.03340864181519	37	-153.77836085258076	-7.268802084914357	83.33053600876102	-14.254260577492492	-651.3256393971277	20.0	0.0	1008	380646	-132.99680060522587	-6.33160740067579
212.251797914505	38	-165.1994372989884	-7.792016213619723	91.75040432066335	-18.21029119846732	-531.2945776548445	20.0	0.0	1008	390663	-158.12652141152682	-7.3252259087758445
217.68340682983398	39	-165.49258246238819	-7.825351422075346	92.97907793164494	-16.72668531119596	-596.8803493102611	20.0	0.0	1008	400680	-143.92939516515517	-6.3508931651582925
223.30391478538513	40	-160.62720529411752	-7.527824881101606	97.69142357305192	-14.769903981853794	-676.99020742427	19.9769392033543	0.5031271834842468	1008	410697	-189.62659994938363	-9.048951267704387
228.6141483783722	41	-155.41040157742765	-7.224786526864661	92.81560121598184	-14.535758056535872	-686.960645789315	20.0	0.0	1008	420714	-177.90893496660019	-8.132388546041767
233.98348808288574	42	-163.64757288200292	-7.647091081209264	99.77460388421669	-19.863962536258	-651.6398307479358	20.0	0.0	1008	430731	-157.79569765841921	-7.396621720796811
239.67359519004822	43	-162.34664970994348	-7.622896208938939	96.02977245830034	-13.07771888212401	-599.5990402010115	20.0	0.0	1008	440748	-172.603362604479	-7.62486816536342
245.25372457504272	44	-157.15202687740913	-7.326616232996707	95.47564646024628	-15.202901288095854	-673.8636451322806	20.0	0.0	1008	450765	-156.96138348602784	-7.074032291285282
250.62331771850586	45	-160.14348572429816	-7.731784898260203	105.56054764628895	-14.43770557712561	-692.4424486944771	20.0	0.0	1008	460782	-173.66811561333338	-8.07743361677131
255.8873212337494	46	-162.6201955186602	-7.725273638594241	122.74147122188482	-10.292058245638954	-1338.0629113230925	20.0	0.0	1008	470799	-153.44941412205264	-7.611779483856426
261.143257856369	47	-173.73592773132228	-8.156176511993309	119.93707087831334	-11.63536785720916	-1273.3611761849324	20.0	0.0	1008	480816	-157.40619705166748	-7.286234411999346
266.64707946777344	48	-163.81339805859199	-7.724645845518929	107.61809619557928	-12.44736695072438	-1015.8750625538524	20.0	0.0	1008	490833	-175.08854456026663	-7.953581525255605
271.9155623912811	49	-160.0551906906397	-7.652431268066446	105.23893381297862	-11.295487968601321	-739.4963486831732	20.0	0.0	1008	500850	-196.05505775817264	-9.665776306211194
277.16167163848877	50	-165.91643512298944	-7.676754736394207	107.99607333980127	-11.630493667183792	-893.0746491907358	20.0	0.0	1008	510867	-155.09978272752093	-7.241675470702482
282.480676651001	51	-166.57535897898822	-8.074975374348618	121.66553439369117	-12.87549210050982	-1184.6572223468497	19.9895178197065	0.2286941743110213	1008	520884	-147.74253158104648	-6.5251180173449335
287.930789232254	52	-161.34278572104645	-7.384272558074192	94.21942493034905	-19.329035461063178	-657.8984247903966	20.0	0.0	1008	530901	-155.0377351989861	-6.972786600621461
293.20428943634033	53	-169.29084117831073	-8.072431992786589	127.66797156266831	-17.232577638520844	-1373.7073020747796	20.0	0.0	1008	540918	-144.4878278595676	-7.09485889161686
298.69404792785645	54	-175.14263189922264	-8.361468251245162	125.62551074089495	-12.691037687250674	-1035.4853743105425	20.0	0.0	1008	550935	-176.28647232508925	-8.77470282335535
304.0625190734863	55	-175.52149249842785	-8.388290185004152	133.16612123880333	-14.151229581127325	-1039.911542060017	20.0	0.0	1008	560952	-162.5394120812375	-6.883802986268482
309.414532661438	56	-165.21999562341313	-7.979724510757236	117.01702577593251	-13.953601151226541	-798.4688376871245	20.0	0.0	1008	570969	-194.6957402714605	-9.706584889405692
314.42491388320923	57	-172.1682806537761	-8.32600854017705	129.72615313718524	-11.995260749602378	-1010.72478491587	20.0	0.0	1008	580986	-171.99100811037275	-7.843020324482435
319.97556805610657	58	-182.5697816123135	-9.159141143438625	172.91469306800664	-11.987628433858735	-1792.2898190410249	20.0	0.0	1008	591003	-181.52797943399798	-8.69117175247661
325.17430877685547	59	-186.17288033678483	-8.991138424335329	169.02746839819048	-19.514952808983182	-2333.247724429019	20.0	0.0	1008	601020	-202.8727905650313	-11.07978563397893
