Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
42.06916522979736	0	-173.5573633799051	-9.378834764308802	64.83233070984514	-51.36991627282984	-362.429792395209	20.0	0.0	1020	10020	-173.95493331729702	-9.920217422405626
82.35047721862793	1	-172.51179937907375	-9.348342180894901	61.350570355267706	-23.020589159072706	-349.6153712462696	20.0	0.0	1020	20040	-158.40839515064613	-7.905300579221698
122.09744906425476	2	-167.70192895801222	-8.920544008201382	64.15168691979943	-35.45872413812311	-372.65061731930155	20.0	0.0	1020	30060	-165.61891495079806	-8.497250196978237
162.9419002532959	3	-165.41423946878845	-8.588494647306096	65.7747986357162	-30.402431754898643	-423.6756617481081	20.0	0.0	1020	40080	-181.2177221661192	-9.231749082217092
203.09245491027832	4	-164.3231131192619	-8.663529991072918	64.99840642575374	-33.37936414508241	-334.2007335044042	20.0	0.0	1020	50100	-171.50991878985445	-8.679197034766217
244.4887547492981	5	-161.82389707476224	-8.405571689581134	63.31872199784664	-34.91027765143826	-327.56191818864704	20.0	0.0	1020	60120	-170.80804946575014	-8.732037194713651
286.6014187335968	6	-170.8334585438876	-8.729421189368576	69.10064204696921	-30.287661664682393	-361.8557839002689	20.0	0.0	1020	70140	-157.99243332661052	-7.645197578519568
327.6924011707306	7	-165.6273762978826	-8.259695880773352	58.60853099185988	-34.07257427701324	-333.33956651657684	20.0	0.0	1020	80160	-172.23178482820876	-8.529090281402814
368.43362498283386	8	-163.88815535943215	-8.321507867078395	67.52814289248916	-24.142131394760963	-360.3417562847118	20.0	0.0	1020	90180	-181.64575261404946	-9.445972563002302
408.85818672180176	9	-160.87442128313455	-7.9524362028917395	63.91207799024156	-23.336191588392367	-358.11826528021743	20.0	0.0	1020	100200	-151.31084541699707	-7.218507360362744
451.34746742248535	10	-161.02691097100129	-8.035529340481318	60.50669363379089	-30.541937596868394	-377.4180426249086	20.0	0.0	1020	110220	-150.1286229633461	-7.355492783695578
491.78287506103516	11	-158.81064655033822	-7.715516697615034	61.10925580366959	-31.608557628585217	-339.77273910308395	20.0	0.0	1020	120240	-138.75637697900433	-6.494129478222193
532.3893895149231	12	-156.12910895860824	-7.595860889172609	60.25289975206239	-30.170561129171258	-345.6764371476458	20.0	0.0	1020	130260	-149.1400986320113	-7.141684622314551
