Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
69.48924255371094	0	-167.32593259187658	-9.035832857215222	65.57556983067342	-31.222399979262477	-340.7364281698447	20.0	0.0	1050	10050	-158.36667317765944	-9.044770515942346
134.62394213676453	1	-166.7352957918475	-9.034982830460052	67.80604507220217	-33.620108549034825	-334.81513719784004	20.0	0.0	1050	20100	-162.78574345658959	-8.719988104023823
198.4614486694336	2	-159.82573954860447	-8.328302693087194	63.55355545844997	-36.344582595219926	-367.76259064964734	20.0	0.0	1050	30150	-168.45111937500738	-8.44262236244447
262.36114406585693	3	-158.58981177418934	-8.26647723818028	65.65713490776632	-32.28703789498867	-338.85924566610146	20.0	0.0	1050	40200	-155.03459508483775	-8.19572979716628
326.91681146621704	4	-161.5949208644789	-8.351529336765195	66.4348820503502	-36.388270839827825	-374.8500759223274	20.0	0.0	1050	50250	-175.3470321961777	-8.689751026018737
393.59856486320496	5	-165.50532750654295	-8.212492881600522	58.797697688647304	-33.666389349579624	-323.7533138044681	20.0	0.0	1050	60300	-164.42152542293206	-8.205843195065123
457.93911719322205	6	-159.38732069653753	-7.949551268410384	61.80668271846965	-25.309707145422045	-330.2451377280155	20.0	0.0	1050	70350	-172.08502060311687	-8.616054198464363
521.9008345603943	7	-155.18354775694456	-7.750414811189898	60.378728852521625	-21.14095011577007	-336.568577360558	20.0	0.0	1050	80400	-146.6127885281584	-7.004295997999172
585.2025635242462	8	-149.78748989686602	-7.244335385706087	63.86007068062145	-23.566726509097826	-349.4162295630259	20.0	0.0	1050	90450	-140.21654342772962	-7.108566385382401
649.4816076755524	9	-147.38623731110934	-7.02220250157018	68.91149889629969	-21.397088293969887	-358.3928010287369	20.0	0.0	1050	100500	-141.64595500111963	-6.510626564570021
715.383734703064	10	-149.23015856724982	-6.93204327863937	65.90003429976866	-18.04830581527234	-402.81179474924187	20.0	0.0	1050	110550	-149.0782076833951	-7.562970399721801
778.0949785709381	11	-154.97947720543254	-7.232039205720801	62.44918819436827	-31.33474550395325	-357.0168674356316	20.0	0.0	1050	120600	-149.6498167241208	-7.113657008807146
840.6091997623444	12	-141.8925629021382	-6.52620029214785	62.646600719864225	-22.659236944923627	-351.88048403172866	20.0	0.0	1050	130650	-136.5469680302457	-6.667456218687255
903.2761855125427	13	-145.18193760297794	-6.666171282350948	68.42458799847147	-18.986578874200298	-358.8580334980074	20.0	0.0	1050	140700	-114.34834058400654	-4.889779242916535
965.2015054225922	14	-141.30333992085437	-6.324891872106215	67.50850603512187	-25.07828058449372	-332.5130317394145	20.0	0.0	1050	150750	-135.40970901079626	-5.558842721484611
1029.630423784256	15	-137.48866436013458	-6.05117491738893	63.288019446633704	-21.310391787333558	-353.4391466636336	20.0	0.0	1050	160800	-158.17618107898096	-7.217861351775931
